x,y
1985-03-21,0.00000299260393484203000
1985-04-27,0.00000317977225367135000
1985-06-03,0.00000329895007379722000
1985-07-10,0.00000322671740345801000
1985-08-16,0.00000294495527374774000
1985-09-22,0.00000254457020260930000
1985-10-29,0.00000217110763383517000
1985-12-05,0.00000194537265792858000
1986-01-11,0.00000189005825531988000
1986-02-17,0.00000192135268686756000
1986-03-26,0.00000191616651372748000
1986-05-02,0.00000180830639517878000
1986-06-08,0.00000165351082914345000
1986-07-15,0.00000159747946121344000
1986-08-21,0.00000174157677496648000
1986-09-27,0.00000203517718877350000
1986-11-04,0.00000233177642868392000
1986-12-11,0.00000254359592293468000
1987-01-17,0.00000268879190038083000
1987-02-23,0.00000278474477223617000
1987-04-01,0.00000277472012790953000
1987-05-08,0.00000261052736328634000
